[0.000537242762820651]	[http://www.infosci.cornell.edu/about/colloquiumSP10/Apr05.html]	[Comint v. Comsec: Does Wiretapping Make Us More Secure?]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Mar12.html]	[Decision Support through Embedded Capture for Everyday Health and Wellness]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Jan30.html]	[On-Line Access to Court Records: A Study of the Interaction of Technology with Law]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Mar5.html]	[A "Kinetic" Sketch Pad for Novice Animators]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Feb27.html]	[Interaction Design Based on Human Capabilities for Contemporary and Emerging Technologies]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Feb13.html]	[Automatically Generating Personalized Adaptive User Interfaces]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Jan24.html]	[Interspecies Co-Production and Other Interventions]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/May7.html]	[Building a "Patient on Demand": Digital Anatomy and Medical Education for the 21st Century]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Feb20.html]	[Computational Social Science with an HCI Accent]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Mar26.html]	[Why Everyone Should Be Their Own Database Administrator, UI Designer, Application Developer, and Web Site Builder, and How They Can]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Apr2.html]	[Consensus Large and Small: A Complementary Study of Wikipedia Social Practice]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Mar10.html]	[Accountabilities of Presence: Beyond Privacy in Ubiquitous Computing]
[0.000537109398241349]	[http://www.infosci.cornell.edu/about/colloquiumSP08/Apr16.html]	[People, Pens and Computers]
[0.000522570400925234]	[http://www.infosci.cornell.edu/ugrad/CALSHonors.htm]	[Honors]
[0.000522570400925234]	[http://www.infosci.cornell.edu/ugrad/CALSAdmissions.htm]	[Admission to the major]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%202921]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%203200]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/colloquiumFA09/Oct%205.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%207900]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/colloquiumSP07/Apr4.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/colloquiumFA09/Sept%2030.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%202950]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%209900]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%203300]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/ugrad/CALS.htm]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%203660]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%20415]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/IS-SIGCHI%20SP%2008/SIGCHI_Apr21_08.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204290]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204910]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%202300]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/ugrad/sampleSched_Arts.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%207050]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/info2950/2010sp/index.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%202140]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/ugrad/sampleSched_Agg.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204320]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204300]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204400]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204144]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%206307]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/info2950/2008fa/default.htm]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%203650]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/IS-SIGCHI%20SP%2008/SIGCHI_Apr30_08.htm]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/ugrad/CALSMajor.htm]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/SIN/index.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%207090]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/SeminarSpring04/Apr14.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/FA09offeringnotes.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%202310]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%203450]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/colloquiumFA09/Sept%202.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/colloquiumFA09/Sept%2023.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204900]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/Courses/info4300/2009fa/test/URLhints.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%203490]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204500]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%205300]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204470]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%202450]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%202040]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/ugrad/CALSgoodstanding.htm]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204450]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/colloquiumFA09/Sept%2010.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/ugrad/sampleSched_Engin.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/ugrad/Artsgoodstanding.htm]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%204302]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/colloquiumSP07/Apr18.html]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/courses/courses.asp?cnumber=INFO%203561]	[]
[0.000504492817429432]	[http://www.infosci.cornell.edu/about/colloquiumFA09/Oct%2014.html]	[]
